track_name,artist_names,spotify_streams,isrc,all_time_rank,track_score
it'll be okay,shawn mendes,344658498,USUM72122321,,25.8
"cayï¿½ï¿½ la noche (feat. cruz cafunï¿½ï¿½, abhir hathi, bejo, el ima)",la pantera,283228006,ES5152101308,,25.8
stereo hearts (feat. adam levine),gym class heroes,1318596835,USAT21101071,,25.8
number 2,lil tecca,20742763,USUM72404634,,25.8
tuesday (feat. drake),ilovemakonnen,242892279,USWB11402508,,25.8
killshot,eminem,415971193,USUM71814876,,25.8
cartï¿½ï¿½o b,mc caverinha,143421339,BRRGE2300377,,25.8
jai jai shivshankar (the unwind mix),benny dayal,6355,INY092200047,,25.7
fuck niggaz,youngboy never broke again,11393565,USUG12400657,,25.7
drama (feat. drake),roy woods,497826683,USWB11508706,,25.7
entre nosotros,tiago pzk,472107491,ARGT32100004,,25.7
lucky you (feat. joyner lucas),eminem,709560621,USUM71813334,,25.7
fruto,bizarrap,188131570,UYB282301044,,25.7
bandana,fireboy dml,118971684,USUYG1433884,,25.7
the perfect pair,beabadoobee,230129740,GBK3W2202093,,25.7
f.n.f. (let's go),hitkidd,68460285,QZRD92201643,,25.7
falling angel,hctm,72997,SGB502232845,,25.7
sofia,clairo,728920951,US4HB1900086,,25.7
speed drive (from barbie the album),charli xcx,222975612,USAT22306163,,25.7
a n x i e t y (feat. doechii),sleepy hallow,63607535,USRC12202650,,25.7
forever,labrinth,321892912,USQX91902499,,25.7
slut me out 2,nle choppa,21488710,USWB12401318,,25.7
he ya pyar sajena,toadi,3574,SGB502283597,,25.7
silent hill,kendrick lamar,151507054,USUM72208981,,25.7
the autotrem 1.0,dj rick 013,45821951,QM3DF2224166,,25.7
revenge,xxxtentacion,1356969354,USUYG1142409,,25.6
attention,newjeans,384965888,USA2P2230221,,25.6
spring snow,10cm,18800716,KRA492400665,,25.6
tshwala bam (feat. s.n.e) - remix,titom,13092462,ZA56E2416068,,25.6
halls na lï¿½ï¿½,kadu martins,150516046,BRTS22300004,,25.6
21 reasons (feat. ella henderson),nathan dawe,305830522,GBAHS2200261,,25.6
yeshua (dance cruise),dj bentoa,4546579,QZHNB2325204,,25.6
zaalim,badshah,7682285,INS182400465,,25.6
aa,roach killa,22552299,GBMW42301521,,25.6
rojo,j balvin,606603985,USUM72001732,,25.6
wonder,shawn mendes,595220757,USUM72018522,,25.6
search bar,nani,6610,GBMJG2304014,,25.6
muï¿½ï¿½ekita (with el alfa & jt from city gi,kali uchis,96105220,USUM72311229,,25.6
midnight city,m83,1081517243,GB55H1100002,,25.6
better together,luke combs,356603747,US6XF1800183,,25.6
sal y perrea,sech,266525796,QM9WM2100010,,25.6
idgaf (feat. chris brown and mariah the scientist),tee grizzley,20520983,USAT22311000,,25.6
drunk text,henry moodie,238841927,GBARL2202513,,25.6
una noche en medellï¿½ï¿½n - r,karol g,192439879,USUG12305258,,25.6
ginza,j balvin,521328627,MXUM71501907,,25.6
hari hari odhani,pawan singh,35308201,INS7A2268218,,25.6
am remix,nio garcia,571325612,QMBZ92185047,,25.6
baby me atende,matheus fernandes,258464933,BRWNV2100001,,25.6
hello koun,ritesh pandey,4078322,INT501947392,,25.6
la jeepeta,nio garcia,80772450,QMFMF1907946,,25.6
jumpman,drake,820380309,USCM51500300,,25.5
creatures in heaven,glass animals,18564601,GBUM72310164,,25.5
die,lucidbeatz,28779088,QZTLA2301933,,25.5
late at night,roddy ricch,257661585,USAT22102236,,25.5
blank space (taylor's version),taylor swift,177731392,USUG12306673,,25.5
dancing in my room,347aidan,335188091,USQX92004785,,25.5
wild ones (feat. sia),flo rida,886640358,USAT21104103,,25.5
heartless (feat. morgan wallen),diplo,548333714,USSM11905215,,25.5
cake,itzy,73213687,US5TA2300075,,25.5
i am woman,emmy meli,257984057,USAR12100239,,25.5
thunder y lightning,bad bunny,96595281,QMFME2364198,,25.5
evergreen (you didnï¿½ï¿½ï¿½t deserve me a,omar apollo,331332225,USWB12200423,,25.5
personal,hrvy,314089265,GBUM71705474,,25.5
lionheart (fearless),joel corry,110545738,GBAHS2201155,,25.5
nevermind,dennis lloyd,968235402,USHM91642610,,25.5
needle (feat. drake),nicki minaj,70351205,USUM72318690,,25.5
dale don dale,elmusto,14289955,TRADS2300163,,25.5
slow hands,niall horan,946043494,USUG11700631,,25.5
i wrote the book,morgan wallen,140137839,USUG12300808,,25.5
it's plenty,burna boy,134909945,USAT22205418,,25.4
sneaky,21 savage,54062895,USSM12309176,,25.4
magnolia,playboi carti,834795353,USUM71703095,,25.4
moletom,luan pereira,139669652,BCX5C2300009,,25.4
now that we don't talk (taylor's version) (from the vault),taylor swift,269790122,USUG12306689,,25.4
hot n cold,katy perry,886077008,USCA20802544,,25.4
matilda,harry styles,502585349,USSM12200615,,25.4
why'd you only call me when you're high?,arctic monkeys,1687828519,GBCEL1300370,,25.4
beauty and a beat,justin bieber,827079737,USUM71205367,,25.4
girl like me,black eyed peas,529297852,USSM12003821,,25.4
khalasi | coke studio bharat,aditya gadhvi,45526343,INUM72300746,,25.4
ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý feat.iivy b,bonnadol,9045662,THSOH2206117,,25.4
chyba ï¿½ï¿½e z t,modelki,20661452,PLUM72400116,,25.4
never be the same,camila cabello,862685616,USSM11710323,,25.4
if i can't have you,shawn mendes,1015502663,USUM71907349,,25.4
chica ideal,sebastian yatra,494889776,USUM72017740,,25.4
august,taylor swift,1101296591,USUG12002842,,25.3
doomsday,juice wrld,78001581,USUG12303674,,25.3
body moving,eliza rose,40047588,GBARL2301617,,25.3
fancy,twice,475639302,US5TA1900042,,25.3
modern jam,travis scott,104724143,USSM12305006,,25.3
i'm an albatraoz,aronchupa,568692309,SEYOK1406001,,25.3
seya,sativamusic,159144858,DGA0M2330144,,25.3
la familia dedo de cuquï¿½,cleo y cuquï¿½ï¿½n - familia tele,3560,QZZ8B2348977,,25.3
maybach (feat. future),42 dugg,75717094,USUG12101418,,25.3
epidemic,polo g,171728710,USSM12005752,,25.3
bouncy (k-hot chilli peppers),ateez,95981326,KRD442300010,,25.3
liquor & cigarettes (feat. arrdee),chase & status,44316864,GBUM72307879,,25.3
pa,tini,29604808,USHR12347039,,25.3
my type,saweetie,390907316,USWB11900833,,25.3
una bala,milo j,94097213,UYB282384014,,25.2
ya pedo quiï¿½ï¿½n,grupo frontera,45905973,FR96X2441011,,25.2
"she don't know (from ""blessed"")",millind gaba,32433183,INS181900027,,25.2
take my name,parmalee,120964748,QMRSZ2101303,,25.2
"rauw alejandro: bzrp music sessions, vol. 56",bizarrap,170834610,UYB282301037,,25.2
good feeling,flo rida,662305046,USAT21101961,,25.2
amor na praia,nattan,45545495,BKFGT2400043,,25.2
cool kids,echosmith,570026061,USWB11301764,,25.2
too rolling stoned - 2024 remaster,robin trower,8820808,UKKP22400242,,25.2
gatti,jackboys,415532384,USSM11915307,,25.2
el envidioso,los dos carnales,250593875,FRX452016963,,25.2
smells like teen spirit,nirvana,87429,ITL771547756,,25.2
automï¿½ï¿½,maria becerra,204236514,USAT22213513,,25.2
sability,ayra starr,44122161,NGA3B2316001,,25.2
naach meri rani,guru randhawa,77941531,INS182006593,,25.1
praise the lord (da shine) (feat. skepta) - durdenhauer edit,durdenhauer,99316941,USRC12204018,,25.1
antidote,travis scott,693552475,USSM11505661,,25.1
ýýýýýýýýý,tuki.,69340146,JPW462364925,,25.1
world cup,ishowspeed,75577819,USWB12207021,,25.1
summer too hot,chris brown,41255598,USRC12301497,,25.1
ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý feat. tndtle,noah,2490145,THSOH2301669,,25.1
aria,argy,40556347,DEEC31810498,,25.1
lua,ana castela,69417527,BKA7Y2400021,,25.1
tu falta de querer,mon laferte,522954525,MXUM71502002,,25.1
christmas love,jimin,32018123,QMFMF2040663,,25.1
never lose me (feat. lil yachty),flo milli,45943524,USRC12303382,,25.1
be like that - feat. swae lee & khalid,kane brown,409441742,USRN11900133,,25.1
all-american bitch,olivia rodrigo,231346336,USUG12304093,,25.1
"soweto (with don toliver, rema & tempoe)",victony,127806442,QZWA32200112,,25.1
drankin n smokin,future,300694036,USAT22007323,,25.1
count me out,kendrick lamar,201021118,USUM72208980,,25.1
"mhd: bzrp music sessions, vol. 44",bizarrap,27327435,UYB282101020,,25.1
exclusive.mp3,emilia,107659341,USSD12300585,,25.1
pointless,lewis capaldi,146341441,DEUM72203211,,25.1
say my name (feat. bebe rexha & j balvin) - corey james remix,bebe rexha,2447043,GB28K1800284,,25.0
old love,yuji,262082601,SE6XW2261728,,25.0
rover (feat. dtg),s1mba,384524938,GBCUW1900128,,25.0
me enterï¿,tiago pzk,144493101,USWL12300718,,25.0
la tï¿½ï¿½,farruko,476699016,USSD12000175,,25.0
fast,sueco,184246401,USAT21903003,,25.0
"saari duniya jalaa denge (from ""animal"")",jaani,107595657,INS182303379,,25.0
truth hurts,lizzo,990118320,USAT21703896,,25.0
calor,nicky jam,53809529,USSD12300382,,25.0
ya no estoy dolido,adrian l santos,84049041,QZ9QQ2400016,,25.0
aguacero,bad bunny,342075557,QM6MZ2214886,,25.0
quiere beber,anuel aa,432365949,QM6MZ1820540,,25.0
my ordinary life,the living tombstone,516198914,QZANL1777908,,25.0
won't forget you - edit,shouse,142809304,USA2P2201279,,25.0
enough,charlieonnafriday,127772228,USUG12205553,,25.0
elastic heart,sia,924784325,USRC11400976,,25.0
freaky deaky,tyga,175043767,USUYG1414608,,25.0
iman (two of us),maria becerra,13528794,USWL12401428,,25.0
straight and narrow,sam barber,174154846,USAT22304032,,25.0
bhai tera gunda,aman jaji,19938326,FR59R2351699,,24.9
chasing that feeling,tomorrow x together,76642740,USA2P2342340,,24.9
submariner,akdo,49161062,FRX202467703,,24.9
coï¿½ï¿½o (feat. jhorrmountain x a,puri,22218209,NLZ541800787,,24.9
to. x,taeyeon,43428134,KRA302300481,,24.9
ýýýýýýýýýýýýýý,wallem,3636983,RUAGV2401381,,24.9
2 phones,kevin gates,384977271,USAT21503158,,24.9
love lost,mac miller,240912994,USA2P2212493,,24.9
melhor sï¿,kayblack,178044172,BRWMB2300643,,24.9
it's getting hot,nle choppa,88138772,USWB12303948,,24.9
on chill (feat. jeremih),wale,153042459,USWB11901623,,24.9
tourniquet,zach bryan,159880836,USWB12304904,,24.9
strike (holster),lil yachty,86574948,USUG12300025,,24.9
bad boy (with young thug),juice wrld,235609054,USUG12002097,,24.9
collide (feat. tyga),justine skye,394458820,USAT21403439,,24.9
magic johnson,ian,3884887,USQX92402650,,24.8
love seeker,jo1,5148212,JPN002400121,,24.8
wine into whiskey,tucker wetmore,41953270,QM24S2400488,,24.8
masterplan,be:first,13407929,JPB602401000,,24.8
rungkad,happy asmara,43407503,SGB502268229,,24.8
la difï¿½ï¿,bad bunny,718032755,QM4TX2030889,,24.8
te mudaste,bad bunny,717202437,QMFME2066837,,24.8
right on,lil baby,121466936,USUG12200031,,24.8
miss you - remix,oliver tree,19182347,USAT22220799,,24.8
blame,calvin harris,934248345,GBARL1400567,,24.8
low (feat. t-pain),flo rida,1057114779,USAT20705841,,24.8
ýýýý(ýý)ýý,nï¿½,2375,CHF432200041,,24.8
la mamï¿½ï¿½ de la m,el alfa,235729934,USCGJ2190595,,24.8
me too,meghan trainor,486842946,USSM11601177,,24.8
bï¿½ï¿½ï¿½t tï¿½ï¿½nh,tï¿½ï¿½ng duy,15832405,QZWBE2305157,,24.8
donde se aprende a querer?,mora,170061927,QMDA62341721,,24.8
don't go insane,dpr ian,76033359,QMBZ92331724,,24.8
what he'll never have,dylan scott,33733960,USCRB2400015,,24.8
purple stain,alex temple,8104,US7MN1901432,,24.8
jimmy cook's (feat. 21 savage),drake,971473231,USUG12204898,,24.8
venom,sintage,15579,DEQN42200113,,24.8
thotiana,blueface,374553396,QZDA51839408,,24.7
hasbi rabbi,huda sisters,693675,GBUQQ1927301,,24.7
nobody - from kaiju no. 8,onerepublic,34203987,USUM72403147,,24.7
asking,sonny fodera,86564714,US39N2307761,,24.7
say for thank you,uni kukka,2814,JPK632301501,,24.7
the bigger picture,lil baby,254130819,USUG12001660,,24.7
cash in cash out,pharrell williams,172589732,USSM12202926,,24.7
off the grid,kanye west,266927787,USUM72116304,,24.7
el tonto,lola indigo,153105498,ESUM72200152,,24.7
sex on fire,kings of leon,1427050913,USRC10800300,,24.7
bangarang (feat. sirah),skrillex,474420154,USAT21104243,,24.7
a cold sunday,lil yachty,56789868,USUG12400010,,24.7
raindrops (insane) [with travis scott],metro boomin,197477305,USUG12208785,,24.7
weekend,ashley mehta,546633,SGB502250429,,24.7
touching the sky,rauw alejandro,10100645,USQX92401920,,24.7
giant (with rag'n'bone man),calvin harris,670319557,GBARL1801703,,24.7
tap in,saweetie,243703179,USWB12001096,,24.6
vacation,dirty heads,253490559,USDPK1700118,,24.6
gitana (feat. bryartz),pablo chill-e,47329404,USLD91757183,,24.6
una vez,bad bunny,563826995,QM4TX2030960,,24.6
slumber party (feat. princess nokia),ashnikko,345069681,GBAYE2000706,,24.6
partido en dos,la ï¿½ï¿½nica trop,10459553,ES71G2405104,,24.6
piya chhod dihin na,pawan singh,1540667,INS182401138,,24.6
case 143,stray kids,195260412,US5TA2200101,,24.6
give it to me - full vocal mix,matt sassari,476476352,GBHAD2102631,,24.6
slow dancing,v,371463000,USA2P2339031,,24.6
f**kin' problems,a$ap rocky,803286487,USRC11201220,,24.6
are you entertained (feat. ed sheeran),russ,65786757,QZQAY2214416,,24.6
vamos para arriba,junior h,223422665,USWL12200487,,24.6
best day of my life,american authors,999525686,USUM71302187,,24.6
one man band,old dominion,439281048,USRN11800147,,24.6
"garmi (from ""street dancer 3d"") (feat. varun dhawan)",badshah,129283318,INS181905948,,24.6
vai novinha ah ah ah,dyamante dj,110960415,BCWV12300010,,24.6
saiyan,heuss l'enfoirï¿,107498014,FR1DC2300200,,24.6
heart attack,demi lovato,826593536,USHR11334249,,24.6
parï¿½,ingratax,526025120,MXB952100097,,24.6
beer never broke my heart,luke combs,553360461,US6XF1700264,,24.6
wusyaname,"tyler, the creator",331749982,USQX92102132,,24.6
bodak black,young sunny boy,2974,QZSYP2279666,,24.6
heartbroken (feat. jessie murph & polo g),diplo,90619651,USSM12305095,,24.6
snow on the beach (feat. lana del rey),taylor swift,429910250,USUG12205737,,24.6
dura,daddy yankee,659555409,US2BU1700200,,24.5
lo que tiene,morad,52602574,QM4TX2442925,,24.5
what if i told you that i love you,ali gatie,397893665,USWB12000024,,24.5
bent,41,104897425,USUG12306666,,24.5
linda guajira,mongo santamaria,10747498,ES31E2305760,,24.5
all out of fight,p!nk,31809079,USRC12302242,,24.5
2 balas,roylimar y royerlin,853397,QZHN32468120,,24.5
stop giving me advice (with jack harlow & dave),lyrical lemonade,33319902,USUG12303143,,24.5
rich nigga shit (feat. young thug),21 savage,433309786,USSM12005348,,24.5
what would pluto do,drake,59262518,USUG12306080,,24.5
so far away,down time,29375,QZK6L2235624,,24.5
fake love,drake,967826246,USCM51700084,,24.5
hijo mio,misael de la rosa,1612356,QZHZ42274754,,24.5
car keys (ayla),alok,107592134,DEE862300929,,24.5
montagem anos 2000,dj arana,101571557,BC3PG2306028,,24.5
ai preto,l7nnon,219756697,BR5TG2200019,,24.5
2002,anne-marie,1531490541,GBAHS1800094,,24.5
we don't fight anymore (feat. chris stapleton),carly pearce,48751057,QZRD92302716,,24.5
pï¿½ï¿½,standly,241291389,US7VG2202994,,24.5
halfway to hell,jelly roll,38159739,QMRSZ2300351,,24.5
ya te superï¿,xavi,11107400,USA2P2428771,,24.5
dark horse,katy perry,1445950326,USUM71311296,,24.5
are you bored yet? (feat. clairo),wallows,842749499,USAT21812258,,24.4
yeah right,joji,707551397,USUYG1194991,,24.4
let you love me,rita ora,527760843,GBAHS1800674,,24.4
eternal sunshine,ariana grande,113104452,USUM72317272,,24.4
por primera vez,camilo,297150374,USSD12000019,,24.4
we are never ever getting back together,taylor swift,669895431,USCJY1231018,,24.4
soundgasm,rema,142352659,NGA3B2114003,,24.4
wanda,quevedo,306952759,BK4DA2215298,,24.4
darba 9adiya,moha k,46356684,FR6F32300680,,24.4
empelotica,lenny tavï¿½ï¿,68349764,USWL12400540,,24.4
le va doler,grupo frontera,129573063,FRX762399738,,24.4
never gonna give you up (2022 - remaster),rick astley,839345554,GB5KW2103369,,24.4
million dollar baby,ava max,106218899,USAT22206818,,24.4
should've wore a bonnet,21 savage,51365907,USSM12309170,,24.4
low down,lil baby,241293946,USUG12000088,,24.4
no money,galantis,872428879,USAT21600941,,24.4
oklahoma smokeshow,zach bryan,283406755,USWB12202706,,24.4
look at me now (feat. lil' wayne & busta rhymes),lil wayne,420074095,USJI11100017,,24.4
style,taylor swift,1216966135,USCJY1431319,,24.4
feel,davido,65174919,GBARL2300319,,24.4
grenade,bruno mars,1313545266,USAT21001883,,24.4
trust,brent faiyaz,526007719,QM24S1837815,,24.4
cï¿½ï¿½mo se siente - r,jhay cortez,705672746,USUM72010288,,24.4
hakuna matata,gunna,18861338,USAT22403439,,24.3
little talks,of monsters and men,1050676021,USUM71119106,,24.3
not even ghosts are this empty,$uicideboy$,73979851,QZAPK2000391,,24.3
shadow,livingston,34343044,QM24S2400575,,24.3
aye (feat. travis scott),lil uzi vert,73140012,USAT22306849,,24.3
"perdï¿½ï¿½n, per",los ï¿½ï¿½ngeles az,61704511,MX1721600897,,24.3
love tonight - edit,shouse,450102131,USQY51798087,,24.3
murder on the dance floor - triple j like a version,royel otis,33867992,AUAB02400105,,24.3
leave a light on,tom walker,616379687,GBARL1701655,,24.3
ahora me llama,karol g,338782953,USUM71703012,,24.3
amigos con derechos,reik,503187980,MXF011800409,,24.3
lost boy,ruth b.,840781611,USSM11506787,,24.3
"10,000 hours (with justin bieber)",dan + shay,1060319450,USWB11902440,,24.3
more than you know,axwell /\ ingrosso,1346174222,GBUM71701735,,24.3
act iii: on god? (she like),4batz,23065156,QZQAY2477076,,24.3
diamondz n roses,vaporgod,33044062,QZHN42330211,,24.3
mala fama,danna paola,346737588,MXUM71900480,,24.3
banking on me,gunna,170941932,QMCE32200098,,24.3
main sharabi,rajeev raja,5984965,INA2M2000029,,24.2
paris,the chainsmokers,1188567787,USQX91603031,,24.2
ayang,nabila maharani,1088915,IDA832108560,,24.2
you & me (coachella ver.),jennie,68266114,KRA402300042,,24.2
mercedes carota,bad bunny,102660899,QMFME2364192,,24.2
heavy on my heart,lucki,3495596,USUYG1551958,,24.2
not so bad (leans gone cold),rae sremmurd,45382812,USUM72303405,,24.2
jgl,la adictiva,437825141,MXA411400136,,24.2
swimming pools (drank),kendrick lamar,731646994,USUM71207642,,24.2
kool-aid,bring me the horizon,49756092,GBARL2301975,,24.2
can't remember to forget you,shakira,526083566,USRC11301790,,24.2
bad things (with camila cabello),mgk,683966195,USUM71609854,,24.2
feather - sped up,sabrina carpenter,22007314,USUM72311527,,24.2
softcore,the neighbourhood,915401494,USSM11800523,,24.2
sacrifice,the weeknd,387273112,USUG12106685,,24.2
the prophecy,taylor swift,81419779,USUG12402548,,24.2
attention,doja cat,124343335,USRC12301102,,24.2
replay,iyaz,941989512,USRE10901161,,24.2
mvp,shubh,13194395,INW262400751,,24.2
around me (feat. don toliver),metro boomin,223785164,USUG12208788,,24.2
phonky town,playaphonk,272702293,QZDA82146449,,24.2
we rollin,shubh,258337879,QZMEQ2168582,,24.1
si te la encuentras por ahï¿,feid,245582383,USUM72214628,,24.1
daru badnaam,param singh,92896589,GBLQN1619802,,24.1
narcissistic personality disorder,odetari,183162195,QZHN62339350,,24.1
memory lane,old dominion,116035112,USAN22200051,,24.1
